Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6EJx2i6wJEmCzULdcWi4Ed,"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4","LOYAL (feat. Drake)","PARTYMOBILE","PARTYNEXTDOOR,Drake",2020-03-27,197973,0,spotify:user:rmal1103401,2020-04-11T21:05:10Z,"r&b,rap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap",0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,4
1znfamHM7SiXmxJOiQ5W1Z,"2HPaUgqeutzr3jx5a9WyDV","TRAUMA","PARTYMOBILE","PARTYNEXTDOOR",2020-03-27,170858,0,spotify:user:rmal1103401,2020-04-11T21:05:18Z,"r&b,rap,urban contemporary",0.62,0.45,0,-7.305,0,0.132,0.332,0.0000967,0.0975,0.719,114.082,4
4cSSL3YafYjM3yjgFO1vJg,"0ErzCpIMyLcjPiwT4elrtZ,757aE44tKEUQEqRuT6GnEB","Walk Em Down (feat. Roddy Ricch)","Walk Em Down (feat. Roddy Ricch)","NLE Choppa,Roddy Ricch",2020-03-19,173288,69,spotify:user:rmal1103401,2020-04-11T21:05:29Z,"memphis hip hop,rap,melodic rap,trap",0.867,0.744,2,-5.171,1,0.227,0.268,0,0.0713,0.645,84.005,4
3wdnX9UwfyXkNq0FJVhQQD,"3uJx5SnOM59Li7lCxA3b29","Snake","Long Live Mexico","Lil Keed",2019-06-14,183306,62,spotify:user:rmal1103401,2020-04-11T21:05:36Z,"melodic rap,trap",0.943,0.443,7,-10.098,0,0.138,0.188,0.00225,0.282,0.621,109.908,4
733c1CWmIGymoQXdp7Us88,"31W5EY0aAly4Qieq6OFu6I,5Nf5yishRW9Ye174sJISkg,757aE44tKEUQEqRuT6GnEB,2hlmm7s2ICUX0LVIhVFlZQ","Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","Artist 2.0","A Boogie Wit da Hoodie,London On Da Track,Roddy Ricch,Gunna",2020-02-14,188563,64,spotify:user:rmal1103401,2020-04-11T21:05:51Z,"melodic rap,rap,trap,atl hip hop",0.819,0.654,11,-6.665,0,0.136,0.517,0,0.0996,0.455,133.503,4
6gi6y1xwmVszDWkUqab1qw,"7A8S43ryYdbWpJKeHRZRcq,0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn","OUT WEST (feat. Young Thug)","JACKBOYS","JACKBOYS,Travis Scott,Young Thug",2019-12-27,157712,78,spotify:user:rmal1103401,2020-04-11T21:05:59Z,"pop rap,hip hop,rap,slap house,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,4
56uXDJRCuoS7abX3SkzHKQ,"4O15NlyKLIASxsJ0PrXPfz","Myron","Eternal Atake (Deluxe) - LUV vs. The World 2","Lil Uzi Vert",2020-03-13,224954,71,spotify:user:rmal1103401,2020-04-11T21:06:07Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.771,0.654,8,-6.976,0,0.298,0.055,0,0.214,0.573,155.047,4
59JWp4PjZ9TRM8cmtaDYB1,"4O15NlyKLIASxsJ0PrXPfz,1URnnhqYAYcrqrcwql10ft","Yessirskiii","Eternal Atake (Deluxe) - LUV vs. The World 2","Lil Uzi Vert,21 Savage",2020-03-13,219340,69,spotify:user:rmal1103401,2020-04-11T21:06:17Z,"hip hop,melodic rap,philly rap,rage rap,rap,atl hip hop",0.895,0.739,8,-6.633,1,0.283,0.0183,0.00000761,0.102,0.763,140.007,4
4D7NrSeqkTarBrJ80b2sBc,"4O15NlyKLIASxsJ0PrXPfz,7rkW85dBwwrJtlHRDkJDAC","Leaders (feat. NAV)","Eternal Atake (Deluxe) - LUV vs. The World 2","Lil Uzi Vert,NAV",2020-03-13,194843,57,spotify:user:rmal1103401,2020-04-11T21:06:26Z,"hip hop,melodic rap,philly rap,rage rap,rap,canadian hip hop,canadian trap,trap",0.95,0.654,0,-5.895,0,0.307,0.0744,0,0.138,0.886,132.936,4
0oH0OIeKJSAT5bdFkbz20A,"7d3WFRME3vBY2cgoP38RDo,3hcs9uc56yIGFCSy9leWe7","Havin My Way (feat. Lil Durk)","Havin My Way (feat. Lil Durk)","Lil Skies,Lil Durk",2020-03-04,211653,2,spotify:user:rmal1103401,2020-04-11T21:06:45Z,"melodic rap,chicago drill,chicago rap,drill,hip hop,rap,trap",0.802,0.737,6,-4.862,0,0.0757,0.275,0,0.113,0.712,127.013,4
1CFbMhxQjCT3OH3YLvBkNF,"3bnpcWBcvlfq4hPFJjNPbz,699OTQXzgjhIYAHMy9RyPD","Paid In Full","Paid In Full","SAFE,Playboi Carti",2019-04-05,202080,44,spotify:user:rmal1103401,2020-04-11T21:07:13Z,"canadian hip hop,atl hip hop,plugg,pluggnb,rage rap,rap",0.752,0.64,10,-4.758,1,0.293,0.393,0,0.175,0.647,152.946,4
65PPvyGhxYXrDnKizkVX1t,"7atuUUktuP1wDbkkgdNvxI","RICCHEZZA","RICCHEZZA","Justin Rarri",2020-03-20,166400,26,spotify:user:rmal1103401,2020-04-11T21:07:24Z,"melodic rap",0.792,0.6,0,-6.502,0,0.324,0.56,0,0.326,0.816,162.987,4
156LzfvMNKuXuiot4uzhGD,"0iEtIxbK0KxaSlF7G42ZOp,4DdkRBBYG6Yk9Ka8tdJ9BW,3TVXtAsR1Inumwj472S9r4","No Complaints (feat. Offset & Drake) (Bonus)","NOT ALL HEROES WEAR CAPES (Deluxe)","Metro Boomin,Offset,Drake",2018-11-06,265480,68,spotify:user:rmal1103401,2020-04-11T21:07:39Z,"rap,atl hip hop,hip hop,pop rap,trap,canadian hip hop,canadian pop",0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,4
4l2rsMfr20dj6nf6i6F3Y8,"31W5EY0aAly4Qieq6OFu6I,50co4Is1HCEo8bhOyUWKpn","Might Not Give Up (feat. Young Thug)","Artist 2.0","A Boogie Wit da Hoodie,Young Thug",2020-02-14,225265,51,spotify:user:rmal1103401,2020-04-11T21:07:59Z,"melodic rap,rap,trap,atl hip hop,atl trap,gangster rap",0.687,0.592,2,-6.378,1,0.224,0.203,0,0.279,0.246,178.83,4
6cZH4rX1KTt1aJ3Ql6Ynja,"31W5EY0aAly4Qieq6OFu6I","Me and My Guitar","Artist 2.0","A Boogie Wit da Hoodie",2020-02-14,161764,73,spotify:user:rmal1103401,2020-04-11T21:08:07Z,"melodic rap,rap,trap",0.644,0.587,7,-6.736,0,0.353,0.473,0,0.0759,0.68,173.972,4
127QTOFJsJQp5LbJbu3A1y,"3TVXtAsR1Inumwj472S9r4","Toosie Slide","Toosie Slide","Drake",2020-04-03,247058,74,spotify:user:rmal1103401,2020-04-11T21:08:16Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.834,0.454,1,-9.75,0,0.201,0.321,0.00000615,0.114,0.837,81.618,4
6LxSe8YmdPxy095Ux6znaQ,"3TVXtAsR1Inumwj472S9r4","Headlines","Take Care (Deluxe)","Drake",2011-11-15,235986,81,spotify:user:rmal1103401,2020-04-11T21:08:36Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4
16Ah4QqH4mgYVXqfC4mdSd,"2jku7tDXc6XoB6MO2hFuqg","LUV","I Told You","Tory Lanez",2016-08-19,228640,71,spotify:user:rmal1103401,2020-04-11T21:08:52Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.539,0.528,11,-8.113,0,0.252,0.0108,0,0.117,0.252,190.169,4
6ZOXF7nbzCpPVNlC0AG1rF,"7bXgB6jMjp9ATFy66eO08Z","Indigo","Indigo","Chris Brown",2019-06-28,192626,62,spotify:user:rmal1103401,2020-04-11T21:08:58Z,"r&b,rap",0.596,0.754,3,-4.791,0,0.127,0.331,0,0.247,0.533,151.921,4
7uDTc1eJwsD7iMZLhdp8LH,"2jku7tDXc6XoB6MO2hFuqg","Who Needs Love","The New Toronto 3","Tory Lanez",2020-04-10,173870,59,spotify:user:rmal1103401,2020-04-11T21:09:06Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.76,0.674,7,-7.043,1,0.129,0.0462,0,0.22,0.431,101.987,4
2VujCKUrWKvV78kASoXM0n,"0gCGZZ1Ibo5QsOnll977PD,2Ruhhm5oH4pxgsEUVZcaHm,0esldOhgJb5AkjUre9EgLk","VV's","VV's","KILLY,Houdini,6ixbuzz",2020-04-10,150361,41,spotify:user:rmal1103401,2020-04-28T22:01:24Z,"canadian hip hop,canadian trap,melodic rap",0.842,0.424,1,-11.189,1,0.393,0.128,0.00011,0.122,0.362,83.001,4
0OyQns5ayNK2OVaES0Vb8t,"4MCBfE4596Uoi2O4DtmEMz","Righteous","Righteous","Juice WRLD",2020-04-24,243356,0,spotify:user:rmal1103401,2020-05-08T03:36:46Z,"chicago rap,melodic rap,rap",0.707,0.622,0,-6.951,1,0.031,0.0397,0,0.149,0.223,142.942,4
2bSk87AVkCIIC3Bcligq1z,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,4O15NlyKLIASxsJ0PrXPfz","Life Goes On","Harder Than Ever","Lil Baby,Gunna,Lil Uzi Vert",2018-05-18,247054,78,spotify:user:rmal1103401,2020-05-15T01:03:58Z,"atl hip hop,atl trap,rap,trap,melodic rap,hip hop,philly rap,rage rap",0.716,0.541,1,-7.909,1,0.149,0.0021,0,0.115,0.387,139.978,4
59J5nzL1KniFHnU120dQzt,"699OTQXzgjhIYAHMy9RyPD,4O15NlyKLIASxsJ0PrXPfz","wokeuplikethis*","Playboi Carti","Playboi Carti,Lil Uzi Vert",2017-04-14,235535,75,spotify:user:rmal1103401,2020-05-15T01:04:16Z,"atl hip hop,plugg,pluggnb,rage rap,rap,hip hop,melodic rap,philly rap",0.785,0.62,8,-6.667,1,0.254,0.0138,0,0.15,0.478,78.477,4
5O8x1YlmLQopQHErxtDfi9,"4O15NlyKLIASxsJ0PrXPfz,1Xyo4u8uXC1ZmMpatF05PJ","UnFazed (feat. The Weeknd)","Luv Is Rage 2","Lil Uzi Vert,The Weeknd",2017-08-25,190355,59,spotify:user:rmal1103401,2020-05-15T01:04:40Z,"hip hop,melodic rap,philly rap,rage rap,rap,canadian contemporary r&b,canadian pop,pop",0.778,0.707,4,-3.606,0,0.0746,0.0459,0,0.111,0.458,126.684,4
6y4pOReFqH2wzo4CV91cZC,"55Aa2cqylxrFIXC767Z865","Mess","Tha Carter V","Lil Wayne",2018-09-28,212427,54,spotify:user:rmal1103401,2020-05-15T01:04:51Z,"hip hop,new orleans rap,pop rap,rap,trap",0.641,0.579,9,-8.276,1,0.0896,0.479,0.0000958,0.214,0.421,145.995,4
7gVwgc8b3XnO87TpmXXFA5,"2tIP7SsRs7vjIcLrU85W8J,4Ga1P7PMIsmqEZqhYZQgDo","Diva (feat. Lil Tecca)","Diva (feat. Lil Tecca)","The Kid LAROI,Lil Tecca",2020-01-31,172004,70,spotify:user:rmal1103401,2020-05-15T01:04:59Z,"australian hip hop,melodic rap,pluggnb,rap",0.686,0.703,6,-6.141,0,0.0606,0.00728,0,0.0946,0.457,144.902,4
5wMh9hhqKQ4JfqLuvqAC7s,"6vXTefBL93Dj5IqAWq6OTv,2jku7tDXc6XoB6MO2hFuqg","Cold (feat. Tory Lanez)","Cold (feat. Tory Lanez)","French Montana,Tory Lanez",2020-05-01,219464,54,spotify:user:rmal1103401,2020-05-15T01:05:04Z,"hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian trap,melodic rap,r&b",0.881,0.785,2,-5.4,1,0.102,0.0121,0,0.0849,0.178,105.972,4
2u3EyuCqqV31woqGvO9LBz,"5f7VJjfbwm532GiveGC0ZK","Sum 2 Prove","Sum 2 Prove","Lil Baby",2020-01-10,205760,70,spotify:user:rmal1103401,2020-05-15T01:05:12Z,"atl hip hop,atl trap,rap,trap",0.823,0.552,4,-7.57,0,0.324,0.0174,0,0.122,0.418,124.038,4
4TnUqDwu2XGgtCnSL4UIaa,"0Yr4BBpK2dkCp2UsrJ9LZN,24CgJHK6T7C5OmUbiLLMjJ","Brothers (feat. Luh Kel)","Brothers (feat. Luh Kel)","Bankrol Hayden,Luh Kel",2019-07-12,134380,0,spotify:user:rmal1103401,2020-05-15T01:05:27Z,"melodic rap,pop r&b,st louis rap",0.889,0.478,8,-10.342,1,0.246,0.42,0,0.0685,0.779,121.017,4
3jT2LKH0RSbQ8jIUNFzXm5,"5QdEbQJ3ylBnc3gsIASAT5,4MCBfE4596Uoi2O4DtmEMz,4O15NlyKLIASxsJ0PrXPfz,1anyVhU62p31KFi8MEzkbf","PTSD","PTSD","G Herbo,Juice WRLD,Lil Uzi Vert,Chance the Rapper",2020-02-28,232064,2,spotify:user:rmal1103401,2020-05-15T01:05:36Z,"chicago drill,chicago rap,drill,trap,melodic rap,rap,hip hop,philly rap,rage rap,conscious hip hop,pop rap",0.883,0.808,1,-3.158,0,0.183,0.0317,0,0.207,0.805,119.012,4
3D1RicOEL8lpf4MIuKc3qj,"7rkW85dBwwrJtlHRDkJDAC,3hcs9uc56yIGFCSy9leWe7","No Ice (feat. Lil Durk)","Good Intentions","NAV,Lil Durk",2020-05-08,181501,42,spotify:user:rmal1103401,2020-05-15T01:05:47Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,chicago drill,chicago rap,drill,hip hop",0.822,0.567,8,-6.445,0,0.275,0.229,0,0.231,0.677,80.004,4
39Yp9wwQiSRIDOvrVg7mbk,"2PaZWGu5T5nHjY2xxAkFsT,0Y5tJX1MQlPlqiwlOH1tJY,0fA0VVWsXO9YnASrzqfmYu","THE SCOTTS","THE SCOTTS","THE SCOTTS,Travis Scott,Kid Cudi",2020-04-24,165977,77,spotify:user:rmal1103401,2020-05-15T01:05:51Z,"hip hop,rap,slap house,ohio hip hop,pop rap",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,4
7sMu0DXeCVYwTivw9kBl99,"6AgTAQt8XS6jRWi4sX7w49","DND","DND","Polo G",2020-04-10,180058,39,spotify:user:rmal1103401,2020-05-15T01:05:59Z,"chicago rap,rap",0.778,0.786,0,-4.61,0,0.358,0.129,0,0.118,0.241,159.954,4
2o1dvKh58G11C51Y9EgBs3,"6C1ohJrd5VydigQtaGy5Wa,50co4Is1HCEo8bhOyUWKpn","The War (feat. Young Thug)","ADHD","Joyner Lucas,Young Thug",2020-03-27,216470,53,spotify:user:rmal1103401,2020-05-15T01:06:05Z,"boston hip hop,hip hop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.808,0.377,8,-10.098,0,0.0961,0.569,0.0000175,0.097,0.308,126.096,4
7ytR5pFWmSjzHJIeQkgog4,"4r63FhuTkUYltbVAg5TQnk,757aE44tKEUQEqRuT6GnEB","ROCKSTAR (feat. Roddy Ricch)","BLAME IT ON BABY","DaBaby,Roddy Ricch",2020-04-17,181733,79,spotify:user:rmal1103401,2020-05-15T01:06:10Z,"hip hop,north carolina hip hop,pop rap,rap,trap,melodic rap",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,4
4ESyocZUQ3fOlCbNP6n17i,"4Ga1P7PMIsmqEZqhYZQgDo","Bossanova","We Love You Tecca","Lil Tecca",2019-08-30,123573,61,spotify:user:rmal1103401,2020-05-15T01:06:17Z,"melodic rap,pluggnb,rap",0.717,0.493,5,-7.146,0,0.266,0.00578,0,0.156,0.258,139.833,4
3JKgcAa7r07ocVWcV8bS0H,"6AgTAQt8XS6jRWi4sX7w49","21","THE GOAT","Polo G",2020-05-15,163797,77,spotify:user:rmal1103401,2020-05-24T00:39:23Z,"chicago rap,rap",0.783,0.479,7,-10.646,1,0.541,0.149,0,0.101,0.533,176.027,4
2QqJTIlGKRLJC3onkavYEz,"6AgTAQt8XS6jRWi4sX7w49,4MCBfE4596Uoi2O4DtmEMz","Flex (feat. Juice WRLD)","THE GOAT","Polo G,Juice WRLD",2020-05-15,163902,75,spotify:user:rmal1103401,2020-05-26T17:03:42Z,"chicago rap,rap,melodic rap",0.752,0.673,10,-5.792,0,0.153,0.0538,0,0.133,0.35,164.009,4
3nS9a01VvXHQriLqJYwRqG,"2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn","DOLLAZ ON MY HEAD (feat. Young Thug)","WUNNA","Gunna,Young Thug",2020-05-22,197760,73,spotify:user:rmal1103401,2020-05-26T17:03:54Z,"atl hip hop,melodic rap,rap,trap,atl trap,gangster rap",0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,4
0kCBorRrKZkSztd9m0QI3r,"50co4Is1HCEo8bhOyUWKpn,1xr2G8Hlx4QWmT9HaUbmoO,2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK","Chanel (Go Get It) [feat. Gunna & Lil Baby]","Slime Language","Young Thug,Young Stoner Life,Gunna,Lil Baby",2018-08-17,201706,61,spotify:user:rmal1103401,2020-07-13T01:39:11Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,pop rap",0.938,0.5,4,-10.08,0,0.144,0.00183,0,0.077,0.462,140.011,4
6wQlQrTY5mVS8EGaFZVwVF,"4MCBfE4596Uoi2O4DtmEMz,1Xyo4u8uXC1ZmMpatF05PJ","Smile (with The Weeknd)","Legends Never Die","Juice WRLD,The Weeknd",2020-07-10,196180,71,spotify:user:rmal1103401,2020-08-13T15:44:59Z,"chicago rap,melodic rap,rap,canadian contemporary r&b,canadian pop,pop",0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,4
0PvFJmanyNQMseIFrU708S,"0eDvMgVFoNV3TpwtrVCoTj,5f7VJjfbwm532GiveGC0ZK,4r63FhuTkUYltbVAg5TQnk","For The Night (feat. Lil Baby & DaBaby)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Baby,DaBaby",2020-07-03,190476,80,spotify:user:rmal1103401,2020-08-13T15:45:08Z,"brooklyn drill,rap,atl hip hop,atl trap,trap,hip hop,north carolina hip hop,pop rap",0.823,0.586,6,-6.606,0,0.2,0.114,0,0.193,0.347,125.971,4
37F0uwRSrdzkBiuj0D5UHI,"1Xyo4u8uXC1ZmMpatF05PJ","Reminder","Starboy","The Weeknd",2016-11-25,218880,88,spotify:user:rmal1103401,2020-08-13T15:45:16Z,"canadian contemporary r&b,canadian pop,pop",0.706,0.505,8,-6.923,1,0.193,0.142,0,0.164,0.388,160.053,4
3O8NlPh2LByMU9lSRSHedm,"3TVXtAsR1Inumwj472S9r4","Controlla","Views","Drake",2016-05-06,245226,74,spotify:user:rmal1103401,2020-08-13T15:45:21Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,4
49VzL5oBsUICN7U34T98b9,"7mDU6nMUJnOSY2Hkjz5oqM,5SyGEPymt1G2uto47tVWvZ","Instinct (feat. MadeinTYO)","Nocturnal","Roy Woods,MadeinTYO",2016-12-23,174311,0,spotify:user:rmal1103401,2020-08-13T15:45:25Z,"canadian contemporary r&b,canadian hip hop,atl hip hop,melodic rap,trap",0.711,0.462,10,-7.132,0,0.055,0.476,0.0000386,0.108,0.294,84.04,4
0PXp9QxBfSKGGpWUNaws2X,"7mDU6nMUJnOSY2Hkjz5oqM,3TVXtAsR1Inumwj472S9r4","Drama (feat. Drake)","Exis","Roy Woods,Drake",2015-07-31,251859,5,spotify:user:rmal1103401,2020-08-13T15:45:29Z,"canadian contemporary r&b,canadian hip hop,canadian pop,hip hop,pop rap,rap",0.709,0.362,11,-9.814,1,0.055,0.157,0,0.109,0.113,122.043,4
7JXZq0JgG2zTrSOAgY8VMC,"3TVXtAsR1Inumwj472S9r4","Jungle","If You're Reading This It's Too Late","Drake",2015-02-12,320400,78,spotify:user:rmal1103401,2020-08-13T15:45:34Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,4
4NVNapccSX7E5JLiW0uQEy,"3TVXtAsR1Inumwj472S9r4,3nFkdlSjzX9mRTtwJOzDYB","Pound Cake / Paris Morton Music 2","Nothing Was The Same","Drake,JAY-Z",2013-01-01,432853,65,spotify:user:rmal1103401,2020-08-13T15:45:39Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap,east coast hip hop,gangster rap",0.52,0.761,2,-6.75,1,0.536,0.139,0.0000113,0.114,0.264,164.083,4
6EBrsshL06rKyB33oUKZ7P,"5r3fI2q1YU3QyVP7oncOQ9,4q6hTJmeYXCwp0ivdtoSWA,2jku7tDXc6XoB6MO2hFuqg","Not Today (feat. Dappy & Tory Lanez)","Plug Talk","The Plug,Dappy,Tory Lanez",2019-07-05,202838,43,spotify:user:rmal1103401,2020-08-13T15:45:44Z,"uk hip hop,grime,uk melodic rap,canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.786,0.675,6,-6.585,0,0.104,0.0585,0,0.104,0.548,155.065,4
4XJgRFxCFO4II4HjZGIgLs,"3dKjmeRZcSUw617CoMzEA0","Bad To The Bone","Good Love","Nafe Smallz",2019-06-21,190125,0,spotify:user:rmal1103401,2020-08-13T15:45:47Z,"afroswing,uk hip hop",0.523,0.662,9,-7.49,0,0.128,0.172,0,0.119,0.238,104.137,4
3DkSirQyz93TaxZ0f0DloI,"21WS9wngs9AqFckK7yYJPM","My Ex","TrapStar Turnt PopStar","PnB Rock",2019-05-02,170393,55,spotify:user:rmal1103401,2020-08-13T15:45:57Z,"melodic rap,rap,trap",0.411,0.523,9,-7.063,1,0.259,0.754,0,0.137,0.532,81.793,4
1H7KnK26kc1YyellpbINEn,"0eDvMgVFoNV3TpwtrVCoTj,3q7HBObVc0L8jNeTe5Gofh,757aE44tKEUQEqRuT6GnEB","The Woo (feat. 50 Cent & Roddy Ricch)","Shoot For The Stars Aim For The Moon","Pop Smoke,50 Cent,Roddy Ricch",2020-07-03,201600,74,spotify:user:rmal1103401,2020-08-13T15:46:01Z,"brooklyn drill,rap,east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,melodic rap,trap",0.49,0.618,1,-5.655,1,0.104,0.0221,0.00000377,0.259,0.286,99.7,4
5rZlwNFl01HqLWBQGryKSm,"0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR","Mood Swings (feat. Lil Tjay)","Shoot For The Stars Aim For The Moon","Pop Smoke,Lil Tjay",2020-07-03,213333,79,spotify:user:rmal1103401,2020-08-13T15:46:05Z,"brooklyn drill,rap,melodic rap,nyc rap",0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,4
7pMRoGLEJuFM2wl5pt0R99,"4DdkRBBYG6Yk9Ka8tdJ9BW,0Y5tJX1MQlPlqiwlOH1tJY,1URnnhqYAYcrqrcwql10ft","Legacy (feat. Travis Scott & 21 Savage)","FATHER OF 4","Offset,Travis Scott,21 Savage",2019-02-22,244941,64,spotify:user:rmal1103401,2020-08-13T15:46:08Z,"atl hip hop,hip hop,pop rap,rap,trap,slap house",0.844,0.513,1,-8.769,1,0.335,0.178,0,0.0845,0.344,128.085,4
5InOp6q2vvx0fShv3bzFLZ,"3TVXtAsR1Inumwj472S9r4","Know Yourself","If You're Reading This It's Too Late","Drake",2015-02-12,275840,70,spotify:user:rmal1103401,2020-08-13T15:46:22Z,"canadian hip hop,canadian pop,hip hop,pop rap,rap",0.72,0.412,11,-8.687,0,0.223,0.196,0,0.342,0.179,114.408,4
43PuMrRfbyyuz4QpZ3oAwN,"2EMAnMvWE2eb56ToJVfCWs","Exchange","T R A P S O U L","Bryson Tiller",2015-10-02,194613,81,spotify:user:rmal1103401,2020-08-13T15:46:51Z,"kentucky hip hop,r&b,rap",0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
15EPc80XuFrb2LmOzGjuRg,"5XenQ7XfcvQdfIbpLEFaKQ,3tlXnStJ1fFhdScmQeLpuG,1DvtabXAjfrMihPP6JQdHs","Crew (feat. Brent Faiyaz & Shy Glizzy)","At What Cost","GoldLink,Brent Faiyaz,Shy Glizzy",2017-03-24,176702,80,spotify:user:rmal1103401,2020-08-13T15:46:55Z,"alternative r&b,r&b,rap,drill,memphis hip hop,trap",0.728,0.607,1,-8.417,0,0.132,0.133,0,0.0864,0.445,129.938,4
5bvnqVuq7UFl0txSlHpsfS,"2HPaUgqeutzr3jx5a9WyDV,3TVXtAsR1Inumwj472S9r4","LOYAL (feat. Drake)","LOYAL (feat. Drake)","PARTYNEXTDOOR,Drake",2019-11-22,197973,3,spotify:user:rmal1103401,2020-08-13T15:47:18Z,"r&b,rap,urban contemporary,canadian hip hop,canadian pop,hip hop,pop rap",0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,4
0ada5XsQGLPUVbmTCkAP49,"4MCBfE4596Uoi2O4DtmEMz,64KEffDW9EtZ1y2vBYgq8T,2tIP7SsRs7vjIcLrU85W8J,6AgTAQt8XS6jRWi4sX7w49","Hate The Other Side (with Marshmello & The Kid Laroi)","Legends Never Die","Juice WRLD,Marshmello,The Kid LAROI,Polo G",2020-07-10,160212,73,spotify:user:rmal1103401,2020-08-13T15:47:26Z,"chicago rap,melodic rap,rap,brostep,edm,pop,progressive electro house,australian hip hop",0.701,0.65,6,-6.313,1,0.104,0.291,0,0.112,0.647,90.003,4
0JR7iZZ6Ql79sXW3rbiS3F,"1RyvyyTE3xzB2ZywiAwp0i,4MCBfE4596Uoi2O4DtmEMz,2hlmm7s2ICUX0LVIhVFlZQ","Ain't Livin Right (feat. Gunna)","Future & Juice WRLD Present... WRLD ON DRUGS","Future,Juice WRLD,Gunna",2018-10-19,230533,57,spotify:user:rmal1103401,2020-08-13T15:47:33Z,"atl hip hop,hip hop,rap,southern hip hop,trap,chicago rap,melodic rap",0.755,0.503,0,-8.06,1,0.206,0.0492,0,0.226,0.524,142.011,4
0fj9oGrCKxVA4sXDxvbfiM,"0eDvMgVFoNV3TpwtrVCoTj,21WS9wngs9AqFckK7yYJPM","Backseat (feat. PnB Rock)","Shoot For The Stars Aim For The Moon (Deluxe)","Pop Smoke,PnB Rock",2020-07-20,170669,64,spotify:user:rmal1103401,2020-08-13T15:48:31Z,"brooklyn drill,rap,melodic rap,trap",0.704,0.542,7,-6.277,1,0.0326,0.577,0,0.118,0.371,89.982,4
2fQrGHiQOvpL9UgPvtYy6G,"1URnnhqYAYcrqrcwql10ft","Bank Account","Issa Album","21 Savage",2017-09-23,220306,9,spotify:user:rmal1103401,2020-10-21T16:09:15Z,"atl hip hop,hip hop,rap",0.884,0.347,8,-8.227,0,0.35,0.015,0.000007,0.0871,0.376,75.016,4
2BJSMvOGABRxokHKB0OI8i,"699OTQXzgjhIYAHMy9RyPD,4O15NlyKLIASxsJ0PrXPfz","Shoota (feat. Lil Uzi Vert)","Die Lit","Playboi Carti,Lil Uzi Vert",2018-05-11,153800,80,spotify:user:rmal1103401,2020-10-21T16:09:35Z,"atl hip hop,plugg,pluggnb,rage rap,rap,hip hop,melodic rap,philly rap",0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,4
